cluster_id,freshness,authority,social_velocity,engagement,sentiment,brand_fit,novelty,total,decision
62623e30d0d4993199cc421acf37d5e1,0.7708,0.6,0.0,0.0,1.0,0.75,0.7727,71.31,POST
8ea80c9e4059562e5478ee1bf728c2f5,0.694,0.6,0.0,0.0,1.0,0.75,0.875,71.31,POST
02375ba216f78ee0c28856c8080a4600,0.8458,0.6,0.0,0.0,0.8469,0.75,0.8462,71.3,POST
1077e5a2f76e104aa115bb35854f96e3,0.6939,0.6,0.0,0.0,1.0,0.75,0.875,71.3,POST
2ec8d692a9273a11ffa22f64ac6a0fde,0.6939,0.6,0.0,0.0,1.0,0.75,0.875,71.3,POST
c2af603452a9b860acb52b711dcb448f,0.8553,0.6,0.0,0.0,0.8469,0.75,0.8333,71.3,POST
c26b2ea794a0ea222266010a1c3a5455,0.743,0.6,0.0,0.0,1.0,0.75,0.8095,71.3,POST
19e56cd3f5467fa10650f48234d3a456,0.743,0.6,0.0,0.0,1.0,0.75,0.8095,71.3,POST
e089accfaeef1df9646ee361900c3455,0.7448,0.6,0.0,0.0,0.7268,1.0,0.75,71.3,POST
f4481ab882d05518a08d96f23ff87d98,0.6938,0.6,0.0,0.0,1.0,0.75,0.875,71.3,POST
0d733790f42765a46e51eb6f08c4ea0d,0.6834,0.6,0.0,0.0,1.0,0.75,0.8889,71.3,POST
fdf9d0cbf58ee5ce1ec05aa7a47805ac,0.7072,0.6,0.0,0.0,1.0,0.75,0.8571,71.3,POST
be3184b0533b16fab518b79c862d77e0,0.7072,0.6,0.0,0.0,1.0,0.75,0.8571,71.3,POST
112db5d573021eaf951646b0674c047b,0.4503,0.88,0.0,0.0,1.0,0.75,0.8636,71.3,POST
bb1e9b60b826ad0a393fefac0b34aecc,0.7538,0.6,0.0,0.0,0.9228,0.75,0.8824,71.3,POST
908994a5d85c4b57df9014849fb4718a,0.6881,0.6,0.0,0.0,1.0,0.75,0.8824,71.3,POST
46d71103e8af07a73b5371b3940070cd,0.6936,0.6,0.0,0.0,1.0,0.75,0.875,71.3,POST
e4687f0e22b8c646e843eca1f44cc853,0.688,0.6,0.0,0.0,1.0,0.75,0.8824,71.3,POST
20459f3a0ecd76a0862910768b07faf6,0.688,0.6,0.0,0.0,1.0,0.75,0.8824,71.3,POST
936b34a10cde1e0909f3f8a98a3c1903,0.7248,0.6,0.0,0.0,1.0,0.75,0.8333,71.3,POST
1936012eb16494e4f1a04d55866bb8e4,0.7248,0.6,0.0,0.0,1.0,0.75,0.8333,71.3,POST
ff70b315ca867f19a5d4d266d8f9ecb8,0.6712,0.6,0.0,0.0,1.0,0.75,0.9048,71.3,POST
995fa62eae236fc2c2c4a8db87ebf7a1,0.6898,0.6,0.0,0.0,1.0,0.75,0.88,71.3,POST
1f0e9d97953f8a7dca4390a7ca4de0e2,0.6831,0.6,0.0,0.0,1.0,0.75,0.8889,71.3,POST
dee99849a18296acd3017e23278fdcde,0.7197,0.6,0.0,0.0,1.0,0.75,0.84,71.29,POST
eb3147af26ee56184a9e988e8251aaa2,0.7151,0.6,0.0,0.0,1.0,0.75,0.8462,71.29,POST
f85a1ed9424506b77ac22d19827337d3,0.8219,0.6,0.0,0.0,1.0,0.75,0.7037,71.29,POST
777652fed827a8d604f432101c897f36,0.7783,0.6,0.0,0.0,1.0,0.75,0.7619,71.29,POST
2d0451e0cd89eeed46c2f25947a15024,0.8466,0.6,0.0,0.0,0.7977,0.75,0.9,71.29,POST
b546689f74edfb60b252881265e39829,0.7497,0.6,0.0,0.0,1.0,0.75,0.8,71.29,POST
bc003a0febfb084bad381cc6b10cf13a,0.7979,0.6,0.0,0.0,1.0,0.65,0.8824,71.29,POST
bb3ffa65bdcdb8d6b78b58f30dd9e27e,0.7121,0.6,0.0,0.0,1.0,0.75,0.85,71.29,POST
05f88ea76dff69d38af0bd10b8830516,0.8422,0.6,0.0,0.0,0.8469,0.75,0.85,71.29,POST
02d3b13684c86fd8e8f8233c915e0f95,0.7626,0.6,0.0,0.0,1.0,0.75,0.7826,71.29,POST
63c61bb438a9fbf86bde4b2e8c990cd0,0.7115,0.6,0.0,0.0,0.9742,0.75,0.88,71.29,POST
063df6d3666951c91d4190707632a82a,0.6745,0.6,0.0,0.0,1.0,0.75,0.9,71.29,POST
96c89d54582741bbb7e7acebe9cfa9d4,0.7214,0.6,0.0,0.0,0.9742,0.75,0.8667,71.29,POST
211a8828baf68ad1e341e8fa7e91900c,0.7318,0.6,0.0,0.0,1.0,0.75,0.8235,71.29,POST
1846f325e4c2b9a5aeacad2ee6390002,0.7318,0.6,0.0,0.0,1.0,0.75,0.8235,71.29,POST
0b48fa7faa8cf746b1e889703b7e4c51,0.7244,0.6,0.0,0.0,1.0,0.75,0.8333,71.29,POST
bf260e46fb43a3f55ca0d488f2e4cba7,0.7066,0.6,0.0,0.0,1.0,0.75,0.8571,71.29,POST
f1dbefbdde3d70d937e215a445310bf2,0.7066,0.6,0.0,0.0,1.0,0.75,0.8571,71.29,POST
655ebbb78032c0e54ab1b0cc085de4f9,0.6994,0.6,0.0,0.0,1.0,0.75,0.8667,71.29,POST
ec113badd8e6d89a3a11497527d5632a,0.6994,0.6,0.0,0.0,1.0,0.75,0.8667,71.29,POST
2e7424dca0ea1aa50e0700d7577e69e0,0.7017,0.6,0.0,0.0,1.0,0.75,0.8636,71.29,POST
dfb75e83d2f22c35cde049a956c59849,0.7298,0.6,0.0,0.0,1.0,0.75,0.8261,71.29,POST
9bf657b49afe6f8985c8ee3cea8e4f6f,0.5116,0.6,0.0,0.0,0.8973,1.0,0.8667,71.29,POST
8678eb610e7b064460bf546a6824f5c3,0.76,0.6,0.0,0.0,1.0,0.75,0.7857,71.28,POST
975c3c2f96839b7626589f66955bfc78,0.7421,0.6,0.0,0.0,1.0,0.75,0.8095,71.28,POST
6bb294ea9dad7cabf061ccaa05ae238a,0.7026,0.6,0.0,0.0,1.0,0.75,0.8621,71.28,POST
3c85ad96dd962301508cfb677a586dad,0.6616,0.6,0.0,0.0,1.0,0.75,0.9167,71.28,POST
976b1bc88857a938f09dbd18dc7bb68f,0.7658,0.6,0.0,0.0,1.0,0.75,0.7778,71.28,POST
1b476191a56757f7e0738bcab56d5741,0.6781,0.6,0.0,0.0,1.0,0.75,0.8947,71.28,POST
44966fd1632d5cba63d9c467dac7a166,0.7722,0.6,0.0,0.0,1.0,0.75,0.7692,71.28,POST
acea9d72348019aad9d49919c9e8c892,0.7866,0.6,0.0,0.0,1.0,0.75,0.75,71.28,POST
d13a2fd56489e922ff900eacb1919bfb,0.757,0.6,0.0,0.0,1.0,0.75,0.7895,71.28,POST
1130845e2774ac6f7d277dbdd8150697,0.8497,0.6,0.0,0.0,1.0,0.65,0.8125,71.28,POST
e21c3e0784027092a6e50bbb588cb915,0.7291,0.86,0.0,0.0,0.704,0.75,0.85,71.28,POST
1e9128ec2b16ce355749f8867720f657,0.724,0.6,0.0,0.0,1.0,0.75,0.8333,71.28,POST
6e67d3cd83a652d9e5b358b96ccbc731,0.6968,0.6,0.0,0.0,1.0,0.75,0.8696,71.28,POST
156069869a7cf44dddf6a9da2e896336,0.4361,0.9,0.0,0.0,1.0,0.75,0.8571,71.28,POST
854aa156c15e293163babf6b90ea8476,0.7115,0.6,0.0,0.0,1.0,0.75,0.85,71.28,POST
b407c720d9702e70e6ecb927601f76e8,0.4761,0.86,0.0,0.0,1.0,0.75,0.8519,71.28,POST
a078c33490c6e696bff57024f1c9f82b,0.749,0.6,0.0,0.0,1.0,0.75,0.8,71.28,POST
350e8abd1ea8ab0a21934ce3296bf88b,0.6525,0.6,0.0,0.0,1.0,0.75,0.9286,71.28,POST
93fcd09f25c09ea5de3a4c6bb1c68b5b,0.409,0.86,0.0,0.0,1.0,0.75,0.9412,71.28,POST
f19fd89a1e47e5a5dc804dbb3a6adaaa,0.791,0.6,0.0,0.0,0.872,0.75,0.8889,71.28,POST
bf2ff6f94884c6b5e78835393de527b4,0.7753,0.6,0.0,0.0,1.0,0.75,0.7647,71.28,POST
7f10f72b3e2310468b259d2f95ad0fe8,0.7328,0.6,0.0,0.0,1.0,0.75,0.8214,71.28,POST
fa704a12d842d2a1936c6f9d2b6cbe43,0.522,0.6,0.0,0.0,1.0,0.9,0.8824,71.28,POST
4037baf3785b951a50f8d238c3045a7d,0.6821,0.6,0.0,0.0,1.0,0.75,0.8889,71.28,POST
31be19bcb7434bb77a127e19598247c7,0.7059,0.6,0.0,0.0,1.0,0.75,0.8571,71.28,POST
9dc1ee617743af24d745b6ddf6db3f79,0.7059,0.6,0.0,0.0,1.0,0.75,0.8571,71.28,POST
91d2bbe5f706543aa4aca0b050a0072f,0.7238,0.6,0.0,0.0,1.0,0.75,0.8333,71.28,POST
051b2be0fba7508f17eccf37384164ea,0.7141,0.6,0.0,0.0,1.0,0.75,0.8462,71.27,POST
691512469dd313b2912923aade812c1c,0.7957,0.6,0.0,0.0,0.872,0.75,0.8824,71.27,POST
00f0e30d6c648820297d4da5ea56b67b,0.7594,0.6,0.0,0.0,1.0,0.75,0.7857,71.27,POST
afc9888302d2e910e74405b5f2d191e5,0.7725,0.6,0.0,0.0,0.8973,0.75,0.8846,71.27,POST
3bd6fb679372a0d0d98efd4d7ccacd07,0.8212,0.6,0.0,0.0,1.0,0.65,0.85,71.27,POST
d30e1f79061cd224695f6ed6b28940e3,0.7653,0.6,0.0,0.0,1.0,0.75,0.7778,71.27,POST
cd995ffc19cf5895af3655d170f8d90e,0.7486,0.6,0.0,0.0,1.0,0.75,0.8,71.27,POST
727fb5563792a4afed1c30e68f4bc899,0.7486,0.6,0.0,0.0,1.0,0.75,0.8,71.27,POST
aa07bcf95f79fd0c769c82e64c659cd7,0.717,0.6,0.0,0.0,1.0,0.75,0.8421,71.27,POST
1ed2d9e3ae03eaac3deb1dab7d0566a0,0.7414,0.6,0.0,0.0,1.0,0.75,0.8095,71.27,POST
da38ad0a64be7615a560c4896610aab8,0.7528,0.6,0.0,0.0,0.9742,0.75,0.8235,71.27,POST
f832b177c74edd8d9f73e7eb22a7351d,0.6172,0.88,0.0,0.0,1.0,0.65,0.7857,71.27,POST
f17cd129daff004df94efbf58ffc341a,0.5171,0.88,0.0,0.0,0.8973,0.75,0.8889,71.27,POST
cbebf2077e5241294ac612c8a5a2b88a,0.8292,0.6,0.0,0.0,1.0,0.75,0.6923,71.27,POST
6d65e5ab25c54a91bd4b9cad0b05d3fd,0.7234,0.6,0.0,0.0,1.0,0.75,0.8333,71.27,POST
78d1489b8a0f9ea54913a2d1d1366a4d,0.7234,0.6,0.0,0.0,1.0,0.75,0.8333,71.27,POST
f1571c77e76d3d279d7764a78dabdf6c,0.6817,0.6,0.0,0.0,1.0,0.75,0.8889,71.27,POST
f507d9fbcd85a67d48b86f2ab8c571c7,0.7138,0.6,0.0,0.0,1.0,0.75,0.8462,71.27,POST
f008cf351a1c24beb78a02651d827a83,0.7095,0.6,0.0,0.0,1.0,0.75,0.8519,71.27,POST
ffa6e0bb197325eee9e36feae80c15db,0.6734,0.6,0.0,0.0,1.0,0.75,0.9,71.27,POST
c355a6ba5c9495fb17690cdf0cf2a52b,0.739,0.6,0.0,0.0,1.0,0.75,0.8125,71.27,POST
29706a44b43c5f47c1f88e9696542928,0.739,0.6,0.0,0.0,1.0,0.75,0.8125,71.27,POST
6957c804423aae5050192c12916fd53d,0.802,0.6,0.0,0.0,1.0,0.65,0.875,71.27,POST
1da1776f4e336c38e92c1cbcc1e93777,0.7483,0.6,0.0,0.0,1.0,0.75,0.8,71.27,POST
84852c2f6a5235f1927218abc6d70cc0,0.4357,0.6,0.0,0.0,1.0,1.0,0.85,71.26,POST
cc737445dcdf8fbe9728ab6ecdc5cd00,0.6771,0.6,0.0,0.0,1.0,0.75,0.8947,71.26,POST
c5d8898efdfb2fd2333dc26ccb908c49,0.6981,0.6,0.0,0.0,1.0,0.75,0.8667,71.26,POST
c4d1166dd7a5a399b27e55d91241c797,0.7052,0.6,0.0,0.0,1.0,0.75,0.8571,71.26,POST
1145bfbeafa878d78c3356123107931a,0.7231,0.6,0.0,0.0,1.0,0.75,0.8333,71.26,POST
666911998e6ac66a2e3c7995f0cca507,0.814,0.6,0.0,0.0,0.872,0.75,0.8571,71.26,POST
42852f58e12ecd2218baa958c415e4fe,0.7164,0.6,0.0,0.0,1.0,0.75,0.8421,71.26,POST
0551b54711392fa517cac49f2e29ddde,0.7091,0.6,0.0,0.0,1.0,0.75,0.8519,71.26,POST
0cfab00eb88e8837d3009d62ed62ce8a,0.4301,0.6,0.0,0.0,1.0,1.0,0.8571,71.26,POST
2ede1d0bbe24a7fae7fe5c42b8a5e6fa,0.4301,0.6,0.0,0.0,1.0,1.0,0.8571,71.26,POST
03db5ee7a9ba42b75af665d97df84dbd,0.7479,0.6,0.0,0.0,1.0,0.75,0.8,71.26,POST
a7436f3f1155768c51af7a6841a6ba72,0.7479,0.6,0.0,0.0,1.0,0.75,0.8,71.26,POST
5a972b0f2cd3119182795d7664845c15,0.7479,0.6,0.0,0.0,1.0,0.75,0.8,71.26,POST
3c4fa73c706e956287a8de390ca11809,0.7151,0.6,0.0,0.0,1.0,0.75,0.8438,71.26,POST
6ab0f569893fa940d736fdddd6a3e299,0.2159,0.98,0.0,0.0,1.0,0.9,0.8333,71.26,POST
964f0503908e277373bbbdbb047c6cb4,0.6812,0.6,0.0,0.0,1.0,0.75,0.8889,71.26,POST
9a3dbc59f7f111c457573e0646734e14,0.6768,0.6,0.0,0.0,1.0,0.75,0.8947,71.26,POST
62036c61822411202b79cd6a10da9535,0.6878,0.6,0.0,0.0,1.0,0.75,0.88,71.26,POST
c86f84a0b67606a1ed497d5fa482a98a,0.7342,0.6,0.0,0.0,1.0,0.75,0.8182,71.26,POST
e5ee6922981a40c5d7be2d3fca47786e,0.7,0.6,0.0,0.0,1.0,0.75,0.8636,71.26,POST
6be04cdd7f01fa7444778f3e5b78945e,0.6727,0.6,0.0,0.0,1.0,0.75,0.9,71.25,POST
46f6f8a2b4e841bc34322521aafc8256,0.7131,0.6,0.0,0.0,1.0,0.75,0.8462,71.25,POST
2d3ac9cd0882ebb422559137446b2ab3,0.7383,0.6,0.0,0.0,1.0,0.75,0.8125,71.25,POST
48b99d5bb990d8c3d372d3be10d05e0c,0.4574,0.86,0.0,0.0,1.0,0.75,0.875,71.25,POST
2abde180b89d22c90cda6a23aad453a6,0.6954,0.6,0.0,0.0,1.0,0.75,0.8696,71.25,POST
5bb4e8ab624aad6b55374355ba549226,0.826,0.6,0.0,0.0,1.0,0.65,0.8421,71.25,POST
2ad4e8247b78a90d3c465507a15b3a9d,0.7729,0.6,0.0,0.0,0.9197,0.75,0.8571,71.25,POST
06ddbe20b050202844144f8a31f91dec,0.7298,0.6,0.0,0.0,1.0,0.75,0.8235,71.25,POST
b8a109a54f2dd208a6d987c0bb6d1a10,0.6997,0.6,0.0,0.0,1.0,0.75,0.8636,71.25,POST
d11d5c95cc19fcc4d0df6a835a394adc,0.6656,0.6,0.0,0.0,1.0,0.75,0.9091,71.25,POST
7be9ebcfaea2a9a4cd50f24f7c23cc42,0.7605,0.6,0.0,0.0,1.0,0.75,0.7826,71.25,POST
4e9f6fcd798734e6d9963faedc816519,0.651,0.6,0.0,0.0,1.0,0.75,0.9286,71.25,POST
4d09e6e3261d71836589eade294709c1,0.7174,0.6,0.0,0.0,1.0,0.75,0.84,71.25,POST
3f96da1781b64c27b6a52de2c4804360,0.7085,0.6,0.0,0.0,1.0,0.75,0.8519,71.25,POST
b5f6b793eec6371001c72c20279c4912,0.6474,0.6,0.0,0.0,1.0,0.75,0.9333,71.25,POST
c51354c01febaaa821833d61071c7bc5,0.4534,0.86,0.0,0.0,1.0,0.75,0.88,71.25,POST
19ae2d81796e1acf7754c78066e9d06a,0.6888,0.6,0.0,0.0,1.0,0.75,0.878,71.25,POST
7610e4651562234ba0a327aa118cad1b,0.7098,0.6,0.0,0.0,1.0,0.75,0.85,71.25,POST
4c504b208a43a1d6a196fe510785fcab,0.7483,0.6,0.0,0.0,0.9484,0.75,0.8571,71.25,POST
090a5258f67d2e63b083f3dab09d60dd,0.6805,0.6,0.0,0.0,1.0,0.75,0.8889,71.24,POST
b7f652a89d6b2b1c27cb90e55b6f0392,0.7736,0.6,0.0,0.0,1.0,0.75,0.7647,71.24,POST
a9655515b4cb87ea3f0bc894d8e566c7,0.3936,0.6,0.0,0.0,1.0,1.0,0.9048,71.24,POST
5cb0363c6c63e8a1bb46e248b0280d13,0.6871,0.6,0.0,0.0,1.0,0.75,0.88,71.24,POST
77884c3f6a81c740d2a5504cd8254c96,0.8273,0.6,0.0,0.0,0.8221,0.75,0.8947,71.24,POST
7043678c159ad968744dd187b2854b6e,0.7125,0.6,0.0,0.0,1.0,0.75,0.8462,71.24,POST
b6b72e24d060e298904b5c2c7223e46a,0.7125,0.6,0.0,0.0,1.0,0.75,0.8462,71.24,POST
5f3cb30741c9ae37abdae118210d74ca,0.7154,0.6,0.0,0.0,1.0,0.75,0.8421,71.24,POST
fd141a5acc3dbeaa860157774c323846,0.7154,0.6,0.0,0.0,1.0,0.75,0.8421,71.24,POST
30797d3d3cbb57bd61029ebdab3c2c8a,0.7154,0.6,0.0,0.0,1.0,0.75,0.8421,71.24,POST
0889966a4aea25924a36b3eea2f57fac,0.722,0.6,0.0,0.0,1.0,0.75,0.8333,71.24,POST
7569c4b7c316240fec6f9dfc46503a0a,0.722,0.6,0.0,0.0,1.0,0.75,0.8333,71.24,POST
e98b6620d016f6906d0ccaa978f890ba,0.6684,0.6,0.0,0.0,1.0,0.75,0.9048,71.24,POST
687628768194a3e3c44f3b915cefd6c8,0.6684,0.6,0.0,0.0,1.0,0.75,0.9048,71.24,POST
005645b933a3b9d95a7770fd27b24cc0,0.7041,0.6,0.0,0.0,1.0,0.75,0.8571,71.24,POST
71fbc24ac49e438a45c5301a1f7712b7,0.8277,0.6,0.0,0.0,1.0,0.75,0.6923,71.24,POST
e109729b2a36ef20b1d75328df43e7c7,0.6802,0.6,0.0,0.0,1.0,0.75,0.8889,71.24,POST
b4bddeb780bfd7aa9039453bbca36f96,0.8091,0.6,0.0,0.0,0.8973,0.75,0.8333,71.24,POST
7656f8acc76d20f87ce3b8742ee22897,0.6968,0.6,0.0,0.0,1.0,0.75,0.8667,71.24,POST
58028790c893d1df2f6e4af963c0d629,0.6968,0.6,0.0,0.0,1.0,0.75,0.8667,71.24,POST
000883adc0096cfb125eb6c520e892d1,0.6968,0.6,0.0,0.0,1.0,0.75,0.8667,71.24,POST
09b01a2ebdf83df681082edb60a6f4cb,0.7291,0.6,0.0,0.0,1.0,0.75,0.8235,71.24,POST
96ec0128988e62f698e0c0b7e2cb92da,0.6946,0.6,0.0,0.0,1.0,0.75,0.8696,71.23,POST
965b19340305fe568a9ba085dcf014f1,0.7039,0.6,0.0,0.0,1.0,0.75,0.8571,71.23,POST
3ff7a7c64470b21e560f85a6346cfc13,0.8045,0.6,0.0,0.0,1.0,0.65,0.8696,71.23,POST
32759e4821f58cc719448586dc665ec0,0.7091,0.6,0.0,0.0,1.0,0.75,0.85,71.23,POST
210ce0d3c18947255564532cff7c0f33,0.7528,0.6,0.0,0.0,1.0,0.75,0.7917,71.23,POST
a68e22bb8a227f03cf11ae7ed142d4c0,0.5565,0.6,0.0,0.0,1.0,0.9,0.8333,71.23,POST
b882ba93f4577fe291458b8320e06d6a,0.6647,0.6,0.0,0.0,1.0,0.75,0.9091,71.23,POST
d167922074134a3206e879842f785d4e,0.7075,0.6,0.0,0.0,1.0,0.75,0.8519,71.23,POST
80374a9d94ada9273bc404834db2bd1a,0.7088,0.6,0.0,0.0,1.0,0.75,0.85,71.23,POST
b97598096e5ad1c1d2fcf8bd57b5c1a3,0.7352,0.6,0.0,0.0,1.0,0.75,0.8148,71.23,POST
a6b371629cd4ab208d57b6cfbb472d8e,0.7629,0.6,0.0,0.0,1.0,0.75,0.7778,71.23,POST
3a2b3a27ac3998973e5fec630916c926,0.6795,0.6,0.0,0.0,1.0,0.75,0.8889,71.22,POST
9bd9e7bda01eb91d4b7f300adc718df5,0.6795,0.6,0.0,0.0,1.0,0.75,0.8889,71.22,POST
ed6a2f5d9f2486b50d241e598c46fb86,0.8045,0.6,0.0,0.0,1.0,0.75,0.7222,71.22,POST
53c8ee48121bd1c9260f2db04b0b9984,0.7837,0.6,0.0,0.0,1.0,0.75,0.75,71.22,POST
13e959408b79ffed6fe80fa8a7a14ee4,0.6712,0.6,0.0,0.0,1.0,0.75,0.9,71.22,POST
ed7d0aedece21068aa6cd78e99f45fad,0.7285,0.6,0.0,0.0,1.0,0.75,0.8235,71.22,POST
63550a98e4886598c614d06dbf0da55e,0.8013,0.6,0.0,0.0,0.5233,1.0,0.9,71.22,POST
efe4a7b50a7e97175e25704a8c485dc5,0.7725,0.6,0.0,0.0,1.0,0.75,0.7647,71.22,POST
036179fed72fcdda3dfd6416495d5745,0.4076,0.6,0.0,0.0,1.0,1.0,0.8846,71.22,POST
bab0a3d923e38bab261b06c4bbe36fdd,0.7085,0.6,0.0,0.0,1.0,0.75,0.85,71.22,POST
787e5662b63ee5610e7d6395a5e95107,0.6898,0.6,0.0,0.0,1.0,0.75,0.875,71.22,POST
7a7b4775aa76ab4f08fe8b1ce59a9c2d,0.6749,0.6,0.0,0.0,1.0,0.75,0.8947,71.22,POST
ee67cc642652bda0a36585761d8e5b8c,0.6749,0.6,0.0,0.0,1.0,0.75,0.8947,71.22,POST
bdfbb695c7e2d2be2a1e59edcc7154ea,0.7957,0.6,0.0,0.0,0.8973,0.75,0.85,71.22,POST
3199d820b1832e47b3ae7f2a28278957,0.7566,0.6,0.0,0.0,1.0,0.75,0.7857,71.22,POST
d35369c7957d3ca67ab4de5cdc7492eb,0.6926,0.6,0.0,0.0,1.0,0.75,0.871,71.22,POST
054024e2fbeb097f470a0a373b544de4,0.7143,0.6,0.0,0.0,1.0,0.75,0.8421,71.22,POST
b284ad1904f31a171fa20aa8a192c86f,0.7458,0.6,0.0,0.0,1.0,0.75,0.8,71.22,POST
010b578fe66b3e84b533e4973a8d0d98,0.7322,0.6,0.0,0.0,1.0,0.75,0.8182,71.22,POST
4eba7def1baebb27895b08928906fabc,0.7322,0.6,0.0,0.0,1.0,0.75,0.8182,71.22,POST
f63207a1ac9ca3fd26c03efbdda30096,0.448,0.96,0.0,0.0,0.9484,0.75,0.8235,71.22,POST
f626ad9b6e07ef17125108b3ad4746aa,0.684,0.6,0.0,0.0,1.0,0.75,0.8824,71.21,POST
09795ae7b2dddb10634daf727764ca21,0.684,0.6,0.0,0.0,1.0,0.75,0.8824,71.21,POST
c6e6a75707f37579a12b2f47e0ef396c,0.684,0.6,0.0,0.0,1.0,0.75,0.8824,71.21,POST
fed47221441894a5f1584e8ae1209287,0.4864,0.9,0.0,0.0,1.0,0.75,0.7857,71.21,POST
697779eeabbdd392599656fcdacc6e5a,0.7141,0.6,0.0,0.0,1.0,0.75,0.8421,71.21,POST
24f7990da49da56d1654c8fa784ab188,0.4937,0.88,0.0,0.0,1.0,0.75,0.8,71.21,POST
070db43be2d4b25825942646759d7dea,0.7157,0.6,0.0,0.0,1.0,0.75,0.84,71.21,POST
f9096e899fe598cc4347dfacbe6fa0ed,0.679,0.6,0.0,0.0,1.0,0.75,0.8889,71.21,POST
de4da295cc22fad4d8b9dee770466b3c,0.7362,0.6,0.0,0.0,1.0,0.75,0.8125,71.21,POST
325585b48d8b16e6b0b8ba23b61100ed,0.7622,0.6,0.0,0.0,1.0,0.75,0.7778,71.21,POST
074bd003a70a2ce224e36e23e9fc8665,0.5328,0.6,0.0,0.0,0.8973,1.0,0.8333,71.21,POST
7a27c51eae87bb7a7226f1cdc25c3771,0.5348,0.6,0.0,0.0,1.0,1.0,0.7143,71.21,POST
a373f41200d9c207093fe454a35a50e2,0.8192,0.6,0.0,0.0,0.8973,0.75,0.8182,71.21,POST
603e935f9d0297a1924f08fdf4c126f6,0.7683,0.6,0.0,0.0,0.9228,0.75,0.8571,71.21,POST
efb8b7cc74fb8d609027ecce2aeb6fe8,0.783,0.6,0.0,0.0,1.0,0.75,0.75,71.21,POST
09cbe7ac304de1fc1c72cfdc91923383,0.5043,0.86,0.0,0.0,1.0,0.75,0.8095,71.21,POST
05806f7b7e15ee36fcf4784dd341542b,0.7383,0.6,0.0,0.0,1.0,0.75,0.8095,71.21,POST
988bf27543a7b2790da085af226ef620,0.7383,0.6,0.0,0.0,1.0,0.75,0.8095,71.21,POST
5d3f6a340825c97b587aab9644ec8ee2,0.7204,0.6,0.0,0.0,1.0,0.75,0.8333,71.21,POST
f50cec49e4bc1217bdb572a38e64e788,0.7204,0.6,0.0,0.0,1.0,0.75,0.8333,71.21,POST
14fb50c24af2d7c26eb5e133880392bf,0.802,0.6,0.0,0.0,0.872,0.75,0.8696,71.21,POST
451f90ea2fdab5fd4a035bda554bc8ca,0.4371,0.88,0.0,0.0,1.0,0.75,0.875,71.21,POST
3b9a0707a1e478fe24ded7c10bce9227,0.6891,0.6,0.0,0.0,1.0,0.75,0.875,71.21,POST
902664badb97478114f86f0777103170,0.8541,0.6,0.0,0.0,0.872,0.75,0.8,71.21,POST
89aaaa9af2c8fb8bacc7ea07d468ff0b,0.7359,0.6,0.0,0.0,1.0,0.75,0.8125,71.21,POST
b1b8c157036149d1dc16538f4c41fcf8,0.4036,0.6,0.0,0.0,1.0,1.0,0.8889,71.21,POST
d1be76b709644fac090f303e04090c18,0.7531,0.6,0.0,0.0,1.0,0.75,0.7895,71.2,POST
3d307b8ed9e5e87a12e9443e7c282bdf,0.7619,0.6,0.0,0.0,1.0,0.75,0.7778,71.2,POST
ebf2147ae28c64a14fb6e2d92c5f382f,0.6952,0.6,0.0,0.0,1.0,0.75,0.8667,71.2,POST
eadbd2b4e5a73bdcba63509deab14a02,0.6952,0.6,0.0,0.0,1.0,0.75,0.8667,71.2,POST
e657a6e8b0738a035e555caa5dea9d9d,0.6952,0.6,0.0,0.0,1.0,0.75,0.8667,71.2,POST
6c1c22d2db0397d96982e2a5810250e6,0.7683,0.6,0.0,0.0,1.0,0.75,0.7692,71.2,POST
b35e5624e60af1417b36b4ea3fe43644,0.7023,0.6,0.0,0.0,1.0,0.75,0.8571,71.2,POST
0e9b741a03a87e5a72622b45f299f9cc,0.8451,0.6,0.0,0.0,1.0,0.75,0.6667,71.2,POST
8e31c4714feb2d8b5b0f0fde8e567301,0.6888,0.6,0.0,0.0,1.0,0.75,0.875,71.2,POST
252e4bb72d6edabe30005fa5da547c04,0.6699,0.6,0.0,0.0,1.0,0.75,0.9,71.2,POST
6c9daeda42013d1578d5a960ca058db9,0.7356,0.6,0.0,0.0,1.0,0.75,0.8125,71.2,POST
b4dce16270f2d997407e1a27801d4ba8,0.7556,0.6,0.0,0.0,1.0,0.75,0.7857,71.2,POST
30ca8f473b103350c2d54bc489d88f57,0.7556,0.6,0.0,0.0,1.0,0.75,0.7857,71.2,POST
a2b1c25fa9cf0f16d1288c395582610d,0.702,0.6,0.0,0.0,1.0,0.75,0.8571,71.2,POST
9d1333b90267c0379dceba9b0f3c35b1,0.702,0.6,0.0,0.0,1.0,0.75,0.8571,71.2,POST
3ce346a00e7f2af7ad068738ca5522fa,0.4612,0.88,0.0,0.0,1.0,0.75,0.8421,71.2,POST
2835725dc4432a71087d5802b98fc6de,0.7822,0.6,0.0,0.0,1.0,0.75,0.75,71.19,POST
521651d23ee865f94ebd777eecebc11d,0.7822,0.6,0.0,0.0,1.0,0.75,0.75,71.19,POST
8c7e2489debf1e0c953017c8d7ff4e8b,0.6483,0.6,0.0,0.0,1.0,0.75,0.9286,71.19,POST
a98bbd833d704d462a7f4c6ceb7fafb2,0.6781,0.6,0.0,0.0,1.0,0.75,0.8889,71.19,POST
